Status vozidla,Druh vozidla,Druh vozidla 2.ø. TP,Druh registraèní znaèky,Kategorie,Tovární znaèka,Obchodní oznaèení,Výrobce vozidla,Palivo,Výrobce motoru,Barva vozidla,Druh karoserie,Výrobce karoserie,Øazení pøevodovky,Spojovací zaøízení,Platnost technické prohlídky,Bez rozlišení,Rok,Mìsíc / Bez rozlišení,Vše
PROVOZOVANÉ,MOTOCYKL,ELEKTRO MOTOCYKL,RZ ELEKTRICKÉHO VOZIDLA (801-819),L1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2021,August,7
PROVOZOVANÉ,MOTOCYKL,ELEKTRO MOTOCYKL,RZ ELEKTRICKÉHO VOZIDLA (801-819),L1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2021,September,3
PROVOZOVANÉ,MOTOCYKL,ELEKTRO MOTOCYKL,RZ ELEKTRICKÉHO VOZIDLA (801-819),L1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2021,October,1
PROVOZOVANÉ,MOTOCYKL,ELEKTRO MOTOCYKL,RZ ELEKTRICKÉHO VOZIDLA (801-819),L1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2021,December,2
PROVOZOVANÉ,MOTOCYKL,ELEKTRO MOTOCYKL,RZ ELEKTRICKÉHO VOZIDLA (801-819),L1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,February,2
PROVOZOVANÉ,MOTOCYKL,ELEKTRO MOTOCYKL,RZ ELEKTRICKÉHO VOZIDLA (801-819),L1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,March,5
PROVOZOVANÉ,MOTOCYKL,ELEKTRO MOTOCYKL,RZ ELEKTRICKÉHO VOZIDLA (801-819),L1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,April,1
PROVOZOVANÉ,MOTOCYKL,ELEKTRO MOTOCYKL,RZ ELEKTRICKÉHO VOZIDLA (801-819),L1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,May,8
PROVOZOVANÉ,MOTOCYKL,ELEKTRO MOTOCYKL,RZ ELEKTRICKÉHO VOZIDLA (801-819),L1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,June,14
PROVOZOVANÉ,MOTOCYKL,ELEKTRO MOTOCYKL,RZ ELEKTRICKÉHO VOZIDLA (801-819),L1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,July,16
PROVOZOVANÉ,MOTOCYKL,ELEKTRO MOTOCYKL,RZ ELEKTRICKÉHO VOZIDLA (801-819),L1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,August,20
PROVOZOVANÉ,MOTOCYKL,ELEKTRO MOTOCYKL,RZ ELEKTRICKÉHO VOZIDLA (801-819),L1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,September,2
PROVOZOVANÉ,MOTOCYKL,ELEKTRO MOTOCYKL,RZ ELEKTRICKÉHO VOZIDLA (801-819),L1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,October,5
PROVOZOVANÉ,MOTOCYKL,ELEKTRO MOTOCYKL,RZ ELEKTRICKÉHO VOZIDLA (801-819),L1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,December,1
PROVOZOVANÉ,MOTOCYKL,ELEKTRO MOTOCYKL,RZ ELEKTRICKÉHO VOZIDLA (801-819),L1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,January,3
PROVOZOVANÉ,MOTOCYKL,ELEKTRO MOTOCYKL,RZ ELEKTRICKÉHO VOZIDLA (801-819),L1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,February,3
PROVOZOVANÉ,MOTOCYKL,ELEKTRO MOTOCYKL,RZ ELEKTRICKÉHO VOZIDLA (801-819),L1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,March,2
PROVOZOVANÉ,MOTOCYKL,ELEKTRO MOTOCYKL,RZ ELEKTRICKÉHO VOZIDLA (801-819),L1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,April,4
PROVOZOVANÉ,MOTOCYKL,ELEKTRO MOTOCYKL,RZ ELEKTRICKÉHO VOZIDLA (801-819),L1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,May,6
PROVOZOVANÉ,MOTOCYKL,ELEKTRO MOTOCYKL,RZ ELEKTRICKÉHO VOZIDLA (801-819),L1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,June,3
PROVOZOVANÉ,MOTOCYKL,ELEKTRO MOTOCYKL,RZ ELEKTRICKÉHO VOZIDLA (801-819),L1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,July,3
PROVOZOVANÉ,MOTOCYKL,ELEKTRO MOTOCYKL,RZ ELEKTRICKÉHO VOZIDLA (801-819),L1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,August,3
PROVOZOVANÉ,MOTOCYKL,ELEKTRO MOTOCYKL,RZ ELEKTRICKÉHO VOZIDLA (801-819),L1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,September,3
PROVOZOVANÉ,MOTOCYKL,ELEKTRO MOTOCYKL,RZ ELEKTRICKÉHO VOZIDLA (801-819),L1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,November,1
